Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
50,140;0,986;0,079;-3,927;0,0235;0,002;-0,094;;
50,150;0,986;0,000;-3,927;0,0235;0,000;-0,094;8,7;8,72
50,160;0,986;0,000;0,000;0,0235;0,000;0,000;;
50,170;0,986;0,000;0,000;0,0235;0,000;0,000;;
50,180;0,986;0,000;0,000;0,0235;0,000;0,000;;
50,190;0,986;0,000;3,927;0,0235;0,000;0,094;;
50,200;0,986;0,079;3,927;0,0235;0,002;0,094;8,1;8,14
50,210;0,988;0,079;-3,927;0,0236;0,002;-0,094;;
50,220;0,988;0,000;-3,927;0,0236;0,000;-0,094;;
50,230;0,988;0,000;0,000;0,0236;0,000;0,000;;
50,240;0,988;0,000;0,000;0,0236;0,000;0,000;;
50,250;0,988;0,000;0,000;0,0236;0,000;0,000;7,4;7,38
50,260;0,988;0,000;3,927;0,0236;0,000;0,094;;
50,270;0,988;0,079;3,927;0,0236;0,002;0,094;;
50,280;0,990;0,079;-3,927;0,0236;0,002;-0,094;;
50,290;0,990;0,000;-3,927;0,0236;0,000;-0,094;;
50,300;0,990;0,000;0,000;0,0236;0,000;0,000;7,0;6,99
50,310;0,990;0,000;3,927;0,0236;0,000;0,094;;
50,320;0,990;0,079;3,927;0,0236;0,002;0,094;;
50,330;0,991;0,079;-3,927;0,0237;0,002;-0,094;;
50,340;0,991;0,000;-3,927;0,0237;0,000;-0,094;;
50,350;0,991;0,000;0,000;0,0237;0,000;0,000;6,8;6,77
50,360;0,991;0,000;0,000;0,0237;0,000;0,000;;
50,370;0,991;0,000;0,000;0,0237;0,000;0,000;;
50,380;0,991;0,000;0,000;0,0237;0,000;0,000;;
50,390;0,991;0,000;3,927;0,0237;0,000;0,094;;
50,400;0,991;0,079;3,927;0,0237;0,002;0,094;6,3;6,34
50,410;0,993;0,079;-3,927;0,0237;0,002;-0,094;;
50,420;0,993;0,000;-3,927;0,0237;0,000;-0,094;;
50,430;0,993;0,000;0,000;0,0237;0,000;0,000;;
50,440;0,993;0,000;0,000;0,0237;0,000;0,000;;
50,450;0,993;0,000;3,927;0,0237;0,000;0,094;6,1;6,14
50,460;0,993;0,079;3,927;0,0237;0,002;0,094;;
50,470;0,994;0,079;-3,927;0,0237;0,002;-0,094;;
50,480;0,994;0,000;-3,927;0,0237;0,000;-0,094;;
50,490;0,994;0,000;0,000;0,0237;0,000;0,000;;
50,500;0,994;0,000;0,000;0,0237;0,000;0,000;5,9;5,88
50,510;0,994;0,000;0,000;0,0237;0,000;0,000;;
50,520;0,994;0,000;3,927;0,0237;0,000;0,094;;
50,530;0,994;0,079;3,927;0,0237;0,002;0,094;;
50,540;0,996;0,079;-3,927;0,0238;0,002;-0,094;;
50,550;0,996;0,000;-3,927;0,0238;0,000;-0,094;5,8;5,80
50,560;0,996;0,000;0,000;0,0238;0,000;0,000;;
50,570;0,996;0,000;0,000;0,0238;0,000;0,000;;
50,580;0,996;0,000;0,000;0,0238;0,000;0,000;;
50,590;0,996;0,000;0,000;0,0238;0,000;0,000;;
50,600;0,996;0,000;0,000;0,0238;0,000;0,000;5,7;5,74
50,610;0,996;0,000;0,000;0,0238;0,000;0,000;;
50,620;0,996;0,000;3,927;0,0238;0,000;0,094;;
50,630;0,996;0,079;3,927;0,0238;0,002;0,094;;
50,640;0,997;0,079;-3,927;0,0238;0,002;-0,094;;
50,650;0,997;0,000;-3,927;0,0238;0,000;-0,094;5,6;5,63
50,660;0,997;0,000;0,000;0,0238;0,000;0,000;;
50,670;0,997;0,000;0,000;0,0238;0,000;0,000;;
50,680;0,997;0,000;0,000;0,0238;0,000;0,000;;
50,690;0,997;0,000;0,000;0,0238;0,000;0,000;;
50,700;0,997;0,000;0,000;0,0238;0,000;0,000;5,6;5,57
50,710;0,997;0,000;0,000;0,0238;0,000;0,000;;
50,720;0,997;0,000;0,000;0,0238;0,000;0,000;;
50,730;0,997;0,000;3,927;0,0238;0,000;0,094;;
50,740;0,997;0,079;3,927;0,0238;0,002;0,094;;
50,750;0,999;0,079;-3,927;0,0238;0,002;-0,094;5,4;5,37
50,760;0,999;0,000;-3,927;0,0238;0,000;-0,094;;
50,770;0,999;0,000;0,000;0,0238;0,000;0,000;;
50,780;0,999;0,000;0,000;0,0238;0,000;0,000;;
50,790;0,999;0,000;0,000;0,0238;0,000;0,000;;
50,800;0,999;0,000;0,000;0,0238;0,000;0,000;5,3;5,31
50,810;0,999;0,000;0,000;0,0238;0,000;0,000;;
50,820;0,999;0,000;3,927;0,0238;0,000;0,094;;
50,830;0,999;0,079;3,927;0,0238;0,002;0,094;;
50,840;1,001;0,079;-3,927;0,0239;0,002;-0,094;;
50,850;1,001;0,000;-3,927;0,0239;0,000;-0,094;5,2;5,22
50,860;1,001;0,000;0,000;0,0239;0,000;0,000;;
50,870;1,001;0,000;0,000;0,0239;0,000;0,000;;
50,880;1,001;0,000;0,000;0,0239;0,000;0,000;;
50,890;1,001;0,000;0,000;0,0239;0,000;0,000;;
50,900;1,001;0,000;0,000;0,0239;0,000;0,000;5,1;5,13
50,910;1,001;0,000;0,000;0,0239;0,000;0,000;;
50,920;1,001;0,000;0,000;0,0239;0,000;0,000;;
50,930;1,001;0,000;0,000;0,0239;0,000;0,000;;
50,940;1,001;0,000;3,927;0,0239;0,000;0,094;;
50,950;1,001;0,079;3,927;0,0239;0,002;0,094;5,0;5,05
50,960;1,002;0,079;-3,927;0,0239;0,002;-0,094;;
50,970;1,002;0,000;-3,927;0,0239;0,000;-0,094;;
50,980;1,002;0,000;0,000;0,0239;0,000;0,000;;
50,990;1,002;0,000;0,000;0,0239;0,000;0,000;;
51,000;1,002;0,000;0,000;0,0239;0,000;0,000;5,0;5,00
51,010;1,002;0,000;0,000;0,0239;0,000;0,000;;
51,020;1,002;0,000;0,000;0,0239;0,000;0,000;;
51,030;1,002;0,000;0,000;0,0239;0,000;0,000;;
51,040;1,002;0,000;0,000;0,0239;0,000;0,000;;
51,050;1,002;0,000;0,000;0,0239;0,000;0,000;4,9;4,86
51,060;1,002;0,000;3,927;0,0239;0,000;0,094;;
51,070;1,002;0,079;3,927;0,0239;0,002;0,094;;
51,080;1,004;0,079;-3,927;0,0240;0,002;-0,094;;
51,090;1,004;0,000;-3,927;0,0240;0,000;-0,094;;
51,100;1,004;0,000;0,000;0,0240;0,000;0,000;4,8;4,80
51,110;1,004;0,000;0,000;0,0240;0,000;0,000;;
51,120;1,004;0,000;0,000;0,0240;0,000;0,000;;
51,130;1,004;0,000;0,000;0,0240;0,000;0,000;;
51,140;1,004;0,000;0,000;0,0240;0,000;0,000;;
51,150;1,004;0,000;0,000;0,0240;0,000;0,000;4,7;4,72
51,160;1,004;0,000;0,000;0,0240;0,000;0,000;;
51,170;1,004;0,000;0,000;0,0240;0,000;0,000;;
51,180;1,004;0,000;0,000;0,0240;0,000;0,000;;
51,190;1,004;0,000;0,000;0,0240;0,000;0,000;;
51,200;1,004;0,000;0,000;0,0240;0,000;0,000;4,7;4,68
51,210;1,004;0,000;3,927;0,0240;0,000;0,094;;
51,220;1,004;0,079;3,927;0,0240;0,002;0,094;;
51,230;1,005;0,079;-3,927;0,0240;0,002;-0,094;;
51,240;1,005;0,000;-3,927;0,0240;0,000;-0,094;;
51,250;1,005;0,000;0,000;0,0240;0,000;0,000;4,6;4,62
51,260;1,005;0,000;0,000;0,0240;0,000;0,000;;
51,270;1,005;0,000;0,000;0,0240;0,000;0,000;;
51,280;1,005;0,000;0,000;0,0240;0,000;0,000;;
51,290;1,005;0,000;0,000;0,0240;0,000;0,000;;
51,300;1,005;0,000;0,000;0,0240;0,000;0,000;4,4;4,42
51,310;1,005;0,000;0,000;0,0240;0,000;0,000;;
51,320;1,005;0,000;0,000;0,0240;0,000;0,000;;
51,330;1,005;0,000;3,927;0,0240;0,000;0,094;;
51,340;1,005;0,079;3,927;0,0240;0,002;0,094;;
51,350;1,007;0,079;-3,927;0,0240;0,002;-0,094;4,3;4,27
51,360;1,007;0,000;-3,927;0,0240;0,000;-0,094;;
51,370;1,007;0,000;0,000;0,0240;0,000;0,000;;
51,380;1,007;0,000;0,000;0,0240;0,000;0,000;;
51,390;1,007;0,000;0,000;0,0240;0,000;0,000;;
51,400;1,007;0,000;0,000;0,0240;0,000;0,000;4,2;4,16
51,410;1,007;0,000;0,000;0,0240;0,000;0,000;;
51,420;1,007;0,000;0,000;0,0240;0,000;0,000;;
51,430;1,007;0,000;3,927;0,0240;0,000;0,094;;
51,440;1,007;0,079;3,927;0,0240;0,002;0,094;;
51,450;1,008;0,079;-3,927;0,0241;0,002;-0,094;3,7;3,70
51,460;1,008;0,000;-3,927;0,0241;0,000;-0,094;;
51,470;1,008;0,000;0,000;0,0241;0,000;0,000;;
51,480;1,008;0,000;0,000;0,0241;0,000;0,000;;
51,490;1,008;0,000;0,000;0,0241;0,000;0,000;;
51,500;1,008;0,000;0,000;0,0241;0,000;0,000;3,6;3,60
51,510;1,008;0,000;0,000;0,0241;0,000;0,000;;
51,520;1,008;0,000;0,000;0,0241;0,000;0,000;;
51,530;1,008;0,000;3,927;0,0241;0,000;0,094;;
51,540;1,008;0,079;3,927;0,0241;0,002;0,094;;
51,550;1,010;0,079;-3,927;0,0241;0,002;-0,094;3,3;3,33
51,560;1,010;0,000;-3,927;0,0241;0,000;-0,094;;
51,570;1,010;0,000;0,000;0,0241;0,000;0,000;;
51,580;1,010;0,000;0,000;0,0241;0,000;0,000;;
51,590;1,010;0,000;3,927;0,0241;0,000;0,094;;
51,600;1,010;0,079;3,927;0,0241;0,002;0,094;3,3;3,26
51,610;1,012;0,079;-3,927;0,0241;0,002;-0,094;;
51,620;1,012;0,000;-3,927;0,0241;0,000;-0,094;;
51,630;1,012;0,000;0,000;0,0241;0,000;0,000;;
51,640;1,012;0,000;0,000;0,0241;0,000;0,000;;
51,650;1,012;0,000;0,000;0,0241;0,000;0,000;3,2;3,23
51,660;1,012;0,000;0,000;0,0241;0,000;0,000;;
51,670;1,012;0,000;0,000;0,0241;0,000;0,000;;
51,680;1,012;0,000;3,927;0,0241;0,000;0,094;;
51,690;1,012;0,079;3,927;0,0241;0,002;0,094;;
51,700;1,013;0,079;-3,927;0,0242;0,002;-0,094;3,2;3,24
51,710;1,013;0,000;-3,927;0,0242;0,000;-0,094;;
51,720;1,013;0,000;0,000;0,0242;0,000;0,000;;
51,730;1,013;0,000;0,000;0,0242;0,000;0,000;;
51,740;1,013;0,000;0,000;0,0242;0,000;0,000;;
51,750;1,013;0,000;0,000;0,0242;0,000;0,000;3,2;3,23
51,760;1,013;0,000;0,000;0,0242;0,000;0,000;;
51,770;1,013;0,000;0,000;0,0242;0,000;0,000;;
51,780;1,013;0,000;0,000;0,0242;0,000;0,000;;
51,790;1,013;0,000;3,927;0,0242;0,000;0,094;;
51,800;1,013;0,079;3,927;0,0242;0,002;0,094;3,2;3,22
51,810;1,015;0,079;-3,927;0,0242;0,002;-0,094;;
51,820;1,015;0,000;-3,927;0,0242;0,000;-0,094;;
51,830;1,015;0,000;0,000;0,0242;0,000;0,000;;
51,840;1,015;0,000;0,000;0,0242;0,000;0,000;;
51,850;1,015;0,000;0,000;0,0242;0,000;0,000;3,3;3,34
51,860;1,015;0,000;3,927;0,0242;0,000;0,094;;
51,870;1,015;0,079;3,927;0,0242;0,002;0,094;;
51,880;1,016;0,079;-3,927;0,0243;0,002;-0,094;;
51,890;1,016;0,000;-3,927;0,0243;0,000;-0,094;;
51,900;1,016;0,000;0,000;0,0243;0,000;0,000;3,5;3,50
51,910;1,016;0,000;0,000;0,0243;0,000;0,000;;
51,920;1,016;0,000;0,000;0,0243;0,000;0,000;;
51,930;1,016;0,000;0,000;0,0243;0,000;0,000;;
51,940;1,016;0,000;0,000;0,0243;0,000;0,000;;
51,950;1,016;0,000;0,000;0,0243;0,000;0,000;3,7;3,68
51,960;1,016;0,000;0,000;0,0243;0,000;0,000;;
51,970;1,016;0,000;0,000;0,0243;0,000;0,000;;
51,980;1,016;0,000;0,000;0,0243;0,000;0,000;;
51,990;1,016;0,000;3,927;0,0243;0,000;0,094;;
52,000;1,016;0,079;3,927;0,0243;0,002;0,094;3,9;3,88
52,010;1,018;0,079;-3,927;0,0243;0,002;-0,094;;
52,020;1,018;0,000;1,395E-12;0,0243;0,000;3,331E-14;;
52,030;1,018;0,079;3,927;0,0243;0,002;0,094;;
52,040;1,019;0,079;-3,927;0,0243;0,002;-0,094;;
52,050;1,019;0,000;-3,927;0,0243;0,000;-0,094;4,7;4,67
52,060;1,019;0,000;0,000;0,0243;0,000;0,000;;
52,070;1,019;0,000;0,000;0,0243;0,000;0,000;;
52,080;1,019;0,000;3,927;0,0243;0,000;0,094;;
52,090;1,019;0,079;3,927;0,0243;0,002;0,094;;
52,100;1,021;0,079;-3,927;0,0244;0,002;-0,094;5,4;5,36
52,110;1,021;0,000;-3,927;0,0244;0,000;-0,094;;
52,120;1,021;0,000;0,000;0,0244;0,000;0,000;;
52,130;1,021;0,000;0,000;0,0244;0,000;0,000;;
52,140;1,021;0,000;0,000;0,0244;0,000;0,000;;
52,150;1,021;0,000;0,000;0,0244;0,000;0,000;5,4;5,39
52,160;1,021;0,000;0,000;0,0244;0,000;0,000;;
52,170;1,021;0,000;0,000;0,0244;0,000;0,000;;
52,180;1,021;0,000;0,000;0,0244;0,000;0,000;;
52,190;1,021;0,000;0,000;0,0244;0,000;0,000;;
52,200;1,021;0,000;0,000;0,0244;0,000;0,000;5,7;5,73
52,210;1,021;0,000;0,000;0,0244;0,000;0,000;;
52,220;1,021;0,000;0,000;0,0244;0,000;0,000;;
52,230;1,021;0,000;0,000;0,0244;0,000;0,000;;
52,240;1,021;0,000;3,927;0,0244;0,000;0,094;;
52,250;1,021;0,079;3,927;0,0244;0,002;0,094;7,2;7,20
52,260;1,023;0,079;-3,927;0,0244;0,002;-0,094;;
52,270;1,023;0,000;-3,927;0,0244;0,000;-0,094;;
52,280;1,023;0,000;0,000;0,0244;0,000;0,000;;
52,290;1,023;0,000;0,000;0,0244;0,000;0,000;;
52,300;1,023;0,000;0,000;0,0244;0,000;0,000;8,0;8,04
52,310;1,023;0,000;0,000;0,0244;0,000;0,000;;
52,320;1,023;0,000;3,927;0,0244;0,000;0,094;;
52,330;1,023;0,079;3,927;0,0244;0,002;0,094;;
52,340;1,024;0,079;-3,927;0,0244;0,002;-0,094;;
52,350;1,024;0,000;-3,927;0,0244;0,000;-0,094;9,5;9,50
52,360;1,024;0,000;0,000;0,0244;0,000;0,000;;
52,370;1,024;0,000;0,000;0,0244;0,000;0,000;;
52,380;1,024;0,000;0,000;0,0244;0,000;0,000;;
52,390;1,024;0,000;0,000;0,0244;0,000;0,000;;
52,400;1,024;0,000;0,000;0,0244;0,000;0,000;10,3;10,31
52,410;1,024;0,000;3,927;0,0244;0,000;0,094;;
52,420;1,024;0,079;3,927;0,0244;0,002;0,094;;
52,430;1,026;0,079;-3,927;0,0245;0,002;-0,094;;
52,440;1,026;0,000;-3,927;0,0245;0,000;-0,094;;
52,450;1,026;0,000;0,000;0,0245;0,000;0,000;10,9;10,91
52,460;1,026;0,000;0,000;0,0245;0,000;0,000;;
52,470;1,026;0,000;0,000;0,0245;0,000;0,000;;
52,480;1,026;0,000;0,000;0,0245;0,000;0,000;;
52,490;1,026;0,000;0,000;0,0245;0,000;0,000;;
52,500;1,026;0,000;0,000;0,0245;0,000;0,000;12,3;12,31
52,510;1,026;0,000;3,927;0,0245;0,000;0,094;;
52,520;1,026;0,079;3,927;0,0245;0,002;0,094;;
52,530;1,027;0,079;-3,927;0,0245;0,002;-0,094;;
52,540;1,027;0,000;-3,927;0,0245;0,000;-0,094;;
52,550;1,027;0,000;0,000;0,0245;0,000;0,000;13,0;12,98
52,560;1,027;0,000;0,000;0,0245;0,000;0,000;;
52,570;1,027;0,000;0,000;0,0245;0,000;0,000;;
52,580;1,027;0,000;0,000;0,0245;0,000;0,000;;
52,590;1,027;0,000;3,927;0,0245;0,000;0,094;;
52,600;1,027;0,079;3,927;0,0245;0,002;0,094;14,5;14,55
52,610;1,029;0,079;-3,927;0,0246;0,002;-0,094;;
52,620;1,029;0,000;-3,927;0,0246;0,000;-0,094;;
52,630;1,029;0,000;0,000;0,0246;0,000;0,000;;
52,640;1,029;0,000;0,000;0,0246;0,000;0,000;;
52,650;1,029;0,000;0,000;0,0246;0,000;0,000;15,2;15,24
52,660;1,029;0,000;0,000;0,0246;0,000;0,000;;
52,670;1,029;0,000;0,000;0,0246;0,000;0,000;;
52,680;1,029;0,000;0,000;0,0246;0,000;0,000;;
52,690;1,029;0,000;3,927;0,0246;0,000;0,094;;
52,700;1,029;0,079;3,927;0,0246;0,002;0,094;16,1;16,13
52,710;1,030;0,079;-3,927;0,0246;0,002;-0,094;;
52,720;1,030;0,000;-3,927;0,0246;0,000;-0,094;;
52,730;1,030;0,000;0,000;0,0246;0,000;0,000;;
52,740;1,030;0,000;0,000;0,0246;0,000;0,000;;
52,750;1,030;0,000;0,000;0,0246;0,000;0,000;17,5;17,55
52,760;1,030;0,000;0,000;0,0246;0,000;0,000;;
52,770;1,030;0,000;0,000;0,0246;0,000;0,000;;
52,780;1,030;0,000;0,000;0,0246;0,000;0,000;;
52,790;1,030;0,000;3,927;0,0246;0,000;0,094;;
52,800;1,030;0,079;3,927;0,0246;0,002;0,094;18,8;18,79
52,810;1,032;0,079;-3,927;0,0246;0,002;-0,094;;
52,820;1,032;0,000;-3,927;0,0246;0,000;-0,094;;
52,830;1,032;0,000;0,000;0,0246;0,000;0,000;;
52,840;1,032;0,000;0,000;0,0246;0,000;0,000;;
52,850;1,032;0,000;0,000;0,0246;0,000;0,000;21,8;21,81
52,860;1,032;0,000;3,927;0,0246;0,000;0,094;;
52,870;1,032;0,079;3,927;0,0246;0,002;0,094;;
52,880;1,034;0,079;-3,927;0,0247;0,002;-0,094;;
52,890;1,034;0,000;-3,927;0,0247;0,000;-0,094;;
52,900;1,034;0,000;0,000;0,0247;0,000;0,000;23,9;23,93
52,910;1,034;0,000;3,927;0,0247;0,000;0,094;;
52,920;1,034;0,079;3,927;0,0247;0,002;0,094;;
52,930;1,035;0,079;-3,927;0,0247;0,002;-0,094;;
52,940;1,035;0,000;-3,927;0,0247;0,000;-0,094;;
52,950;1,035;0,000;0,000;0,0247;0,000;0,000;26,3;26,26
52,960;1,035;0,000;0,000;0,0247;0,000;0,000;;
52,970;1,035;0,000;3,927;0,0247;0,000;0,094;;
52,980;1,035;0,079;3,927;0,0247;0,002;0,094;;
52,990;1,037;0,079;-3,927;0,0247;0,002;-0,094;;
53,000;1,037;0,000;-3,927;0,0247;0,000;-0,094;31,1;31,07
53,010;1,037;0,000;0,000;0,0247;0,000;0,000;;
53,020;1,037;0,000;0,000;0,0247;0,000;0,000;;
53,030;1,037;0,000;0,000;0,0247;0,000;0,000;;
53,040;1,037;0,000;0,000;0,0247;0,000;0,000;;
53,050;1,037;0,000;3,927;0,0247;0,000;0,094;33,1;33,07
53,060;1,037;0,079;3,927;0,0247;0,002;0,094;;
53,070;1,038;0,079;-3,927;0,0248;0,002;-0,094;;
53,080;1,038;0,000;-3,927;0,0248;0,000;-0,094;;
53,090;1,038;0,000;0,000;0,0248;0,000;0,000;;
53,100;1,038;0,000;0,000;0,0248;0,000;0,000;37,9;37,87
53,110;1,038;0,000;0,000;0,0248;0,000;0,000;;
53,120;1,038;0,000;0,000;0,0248;0,000;0,000;;
53,130;1,038;0,000;3,927;0,0248;0,000;0,094;;
53,140;1,038;0,079;3,927;0,0248;0,002;0,094;;
53,150;1,040;0,079;-3,927;0,0248;0,002;-0,094;40,0;40,03
53,160;1,040;0,000;-3,927;0,0248;0,000;-0,094;;
53,170;1,040;0,000;0,000;0,0248;0,000;0,000;;
53,180;1,040;0,000;0,000;0,0248;0,000;0,000;;
53,190;1,040;0,000;3,927;0,0248;0,000;0,094;;
53,200;1,040;0,079;3,927;0,0248;0,002;0,094;45,2;45,17
53,210;1,041;0,079;-3,927;0,0249;0,002;-0,094;;
53,220;1,041;0,000;-3,927;0,0249;0,000;-0,094;;
53,230;1,041;0,000;0,000;0,0249;0,000;0,000;;
53,240;1,041;0,000;0,000;0,0249;0,000;0,000;;
53,250;1,041;0,000;0,000;0,0249;0,000;0,000;47,1;47,10
53,260;1,041;0,000;0,000;0,0249;0,000;0,000;;
53,270;1,041;0,000;0,000;0,0249;0,000;0,000;;
53,280;1,041;0,000;0,000;0,0249;0,000;0,000;;
53,290;1,041;0,000;3,927;0,0249;0,000;0,094;;
53,300;1,041;0,079;3,927;0,0249;0,002;0,094;51,6;51,55
53,310;1,043;0,079;-3,927;0,0249;0,002;-0,094;;
53,320;1,043;0,000;-3,927;0,0249;0,000;-0,094;;
53,330;1,043;0,000;0,000;0,0249;0,000;0,000;;
53,340;1,043;0,000;0,000;0,0249;0,000;0,000;;
53,350;1,043;0,000;0,000;0,0249;0,000;0,000;53,8;53,77
53,360;1,043;0,000;0,000;0,0249;0,000;0,000;;
53,370;1,043;0,000;0,000;0,0249;0,000;0,000;;
53,380;1,043;0,000;0,000;0,0249;0,000;0,000;;
53,390;1,043;0,000;0,000;0,0249;0,000;0,000;;
53,400;1,043;0,000;3,927;0,0249;0,000;0,094;55,9;55,92
53,410;1,043;0,079;3,927;0,0249;0,002;0,094;;
53,420;1,045;0,079;-3,927;0,0249;0,002;-0,094;;
53,430;1,045;0,000;-3,927;0,0249;0,000;-0,094;;
53,440;1,045;0,000;0,000;0,0249;0,000;0,000;;
53,450;1,045;0,000;0,000;0,0249;0,000;0,000;59,1;59,06
53,460;1,045;0,000;0,000;0,0249;0,000;0,000;;
53,470;1,045;0,000;0,000;0,0249;0,000;0,000;;
53,480;1,045;0,000;0,000;0,0249;0,000;0,000;;
53,490;1,045;0,000;0,000;0,0249;0,000;0,000;;
53,500;1,045;0,000;0,000;0,0249;0,000;0,000;59,9;59,89
53,510;1,045;0,000;0,000;0,0249;0,000;0,000;;
53,520;1,045;0,000;3,927;0,0249;0,000;0,094;;
53,530;1,045;0,079;3,927;0,0249;0,002;0,094;;
53,540;1,046;0,079;-3,927;0,0250;0,002;-0,094;;
53,550;1,046;0,000;-3,927;0,0250;0,000;-0,094;63,5;63,48
53,560;1,046;0,000;0,000;0,0250;0,000;0,000;;
53,570;1,046;0,000;0,000;0,0250;0,000;0,000;;
53,580;1,046;0,000;0,000;0,0250;0,000;0,000;;
53,590;1,046;0,000;0,000;0,0250;0,000;0,000;;
53,600;1,046;0,000;0,000;0,0250;0,000;0,000;65,8;65,76
53,610;1,046;0,000;0,000;0,0250;0,000;0,000;;
53,620;1,046;0,000;0,000;0,0250;0,000;0,000;;
53,630;1,046;0,000;3,927;0,0250;0,000;0,094;;
53,640;1,046;0,079;3,927;0,0250;0,002;0,094;;
53,650;1,048;0,079;-3,927;0,0250;0,002;-0,094;71,4;71,40
53,660;1,048;0,000;-3,927;0,0250;0,000;-0,094;;
53,670;1,048;0,000;0,000;0,0250;0,000;0,000;;
53,680;1,048;0,000;0,000;0,0250;0,000;0,000;;
53,690;1,048;0,000;0,000;0,0250;0,000;0,000;;
53,700;1,048;0,000;0,000;0,0250;0,000;0,000;75,1;75,13
53,710;1,048;0,000;3,927;0,0250;0,000;0,094;;
53,720;1,048;0,079;3,927;0,0250;0,002;0,094;;
53,730;1,049;0,079;-3,927;0,0250;0,002;-0,094;;
53,740;1,049;0,000;-3,927;0,0250;0,000;-0,094;;
53,750;1,049;0,000;0,000;0,0250;0,000;0,000;80,7;80,72
53,760;1,049;0,000;0,000;0,0250;0,000;0,000;;
53,770;1,049;0,000;0,000;0,0250;0,000;0,000;;
53,780;1,049;0,000;0,000;0,0250;0,000;0,000;;
53,790;1,049;0,000;0,000;0,0250;0,000;0,000;;
53,800;1,049;0,000;3,927;0,0250;0,000;0,094;81,6;81,60
53,810;1,049;0,079;3,927;0,0250;0,002;0,094;;
53,820;1,051;0,079;-3,927;0,0251;0,002;-0,094;;
53,830;1,051;0,000;-3,927;0,0251;0,000;-0,094;;
53,840;1,051;0,000;0,000;0,0251;0,000;0,000;;
53,850;1,051;0,000;0,000;0,0251;0,000;0,000;86,1;86,05
53,860;1,051;0,000;0,000;0,0251;0,000;0,000;;
53,870;1,051;0,000;3,927;0,0251;0,000;0,094;;
53,880;1,051;0,079;3,927;0,0251;0,002;0,094;;
53,890;1,052;0,079;-3,927;0,0251;0,002;-0,094;;
53,900;1,052;0,000;-3,927;0,0251;0,000;-0,094;86,7;86,67
53,910;1,052;0,000;0,000;0,0251;0,000;0,000;;
53,920;1,052;0,000;0,000;0,0251;0,000;0,000;;
53,930;1,052;0,000;0,000;0,0251;0,000;0,000;;
53,940;1,052;0,000;0,000;0,0251;0,000;0,000;;
53,950;1,052;0,000;0,000;0,0251;0,000;0,000;87,1;87,12
53,960;1,052;0,000;0,000;0,0251;0,000;0,000;;
53,970;1,052;0,000;0,000;0,0251;0,000;0,000;;
53,980;1,052;0,000;0,000;0,0251;0,000;0,000;;
53,990;1,052;0,000;0,000;0,0251;0,000;0,000;;
54,000;1,052;0,000;0,000;0,0251;0,000;0,000;87,0;86,96
54,010;1,052;0,000;0,000;0,0251;0,000;0,000;;
54,020;1,052;0,000;0,000;0,0251;0,000;0,000;;
54,030;1,052;0,000;3,927;0,0251;0,000;0,094;;
54,040;1,052;0,079;3,927;0,0251;0,002;0,094;;
54,050;1,054;0,079;-3,927;0,0252;0,002;-0,094;87,3;87,27
54,060;1,054;0,000;-3,927;0,0252;0,000;-0,094;;
54,070;1,054;0,000;0,000;0,0252;0,000;0,000;;
54,080;1,054;0,000;0,000;0,0252;0,000;0,000;;
54,090;1,054;0,000;0,000;0,0252;0,000;0,000;;
54,100;1,054;0,000;0,000;0,0252;0,000;0,000;87,3;87,32
54,110;1,054;0,000;0,000;0,0252;0,000;0,000;;
54,120;1,054;0,000;0,000;0,0252;0,000;0,000;;
54,130;1,054;0,000;0,000;0,0252;0,000;0,000;;
54,140;1,054;0,000;0,000;0,0252;0,000;0,000;;
54,150;1,054;0,000;0,000;0,0252;0,000;0,000;87,7;87,68
54,160;1,054;0,000;0,000;0,0252;0,000;0,000;;
54,170;1,054;0,000;0,000;0,0252;0,000;0,000;;
54,180;1,054;0,000;3,927;0,0252;0,000;0,094;;
54,190;1,054;0,079;3,927;0,0252;0,002;0,094;;
54,200;1,056;0,079;-3,927;0,0252;0,002;-0,094;87,7;87,74
54,210;1,056;0,000;-3,927;0,0252;0,000;-0,094;;
54,220;1,056;0,000;0,000;0,0252;0,000;0,000;;
54,230;1,056;0,000;0,000;0,0252;0,000;0,000;;
54,240;1,056;0,000;0,000;0,0252;0,000;0,000;;
54,250;1,056;0,000;0,000;0,0252;0,000;0,000;87,8;87,78
54,260;1,056;0,000;3,927;0,0252;0,000;0,094;;
54,270;1,056;0,079;3,927;0,0252;0,002;0,094;;
54,280;1,057;0,079;-3,927;0,0252;0,002;-0,094;;
54,290;1,057;0,000;-3,927;0,0252;0,000;-0,094;;
54,300;1,057;0,000;0,000;0,0252;0,000;0,000;86,1;86,13
54,310;1,057;0,000;0,000;0,0252;0,000;0,000;;
54,320;1,057;0,000;0,000;0,0252;0,000;0,000;;
54,330;1,057;0,000;0,000;0,0252;0,000;0,000;;
54,340;1,057;0,000;3,927;0,0252;0,000;0,094;;
54,350;1,057;0,079;3,927;0,0252;0,002;0,094;84,4;84,36
54,360;1,059;0,079;-3,927;0,0253;0,002;-0,094;;
